dataset,column,demo_group,data_category,assigned_role,pin,unit,used_in_views,dtype,fill_pct,n_distinct,numeric_pct,note,field_explanation
markfed,CR_VCODE,Geography,General,dim,,,,int64,100.0,1083,100.0,,Village code/name
markfed,CR_YEAR,Crop/Activity,Commodity/Crop,dim,,,,int64,100.0,4,100.0,,Crop year
markfed,CULTIVATED_AREA_ACRES,Land,Land/Revenue,measure,,,,float64,100.0,370,100.0,,Land extent/area in acres
markfed,CULTIVATION,Land,Land/Revenue,dim,,,,str,100.0,10,0.0,Land column holding a 10-value categorical (0.0% numeric) - re-roled to dim,Cultivation — operational field
markfed,CURRENT_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Record/workflow status
markfed,CUSTOMER_ACCOUNT_TO_DEBITED,Bank/DBT,Payment/Banking,excluded_bank,,,,int64,100.0,100,100.0,Bank/DBT group — payment-instrument PII,Debit account (MARKFED corporate account for payment)
markfed,DATE_OF_BIRTH,Identity,Farmer Identity,excluded_pii,,,,str,100.0,635,0.0,Identity: personal identifier,Farmer date of birth
markfed,DATE_OF_PAYMENT_SEND_TO_BANK,Benefit/Amount,Payment/Banking,temporal_dim,,,,str,100.0,747,0.0,Benefit/Amount column holding ISO dates (100.0% parse) - re-roled to temporal,Date/timestamp field
markfed,DC_GEN_STATUS,Status,Dispatch/Logistics,dim,,,,str,100.0,3,0.0,,Status field
markfed,DEBIT_ACCOUNT_NUMBER,Bank/DBT,Payment/Banking,excluded_bank,,,,str,100.0,10,100.0,Bank/DBT group — payment-instrument PII,Debit account (MARKFED corporate account for payment)
markfed,DEBIT_NARRATION,Identity,Payment/Banking,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Debit Narration — operational field
markfed,DECESSION_STATUS,Status,Tax/GST/Invoice,dim,,,,str,100.0,3,0.0,,Status field
markfed,DECISION_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,DEFAULT_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,DELIVERY_PINCODE,Geography,Geographic,dim,,,,str,100.0,10,100.0,,Code/classification
markfed,DEP_PINCODE,Geography,Geographic,dim,,,,str,100.0,10,100.0,,Code/classification
markfed,DESTINATION_ACCOUNT_TYPE,Bank/DBT,Payment/Banking,excluded_bank,,,,int64,100.0,100,100.0,Bank/DBT group — payment-instrument PII,Type/category
markfed,DIFF_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,976,100.0,,Monetary amount
markfed,DISPATCHED_QUANTITY,Produce/Qty,Dispatch/Logistics,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,DISPATCHED_QUANTITY_RPT,Produce/Qty,Dispatch/Logistics,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,DISPATCH_PINCODE,Geography,Geographic,dim,,,,str,100.0,10,100.0,,Code/classification
markfed,DISPATCH_QUANTITY,Produce/Qty,Dispatch/Logistics,measure,,,,int64,100.0,100,100.0,,Dispatched quantity
markfed,DISPATCH_STATUS,Status,Dispatch/Logistics,dim,,,,str,100.0,3,0.0,,Status field
markfed,DISP_OFFLINE_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,DISTRICT,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,DISTRICTCODE,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,Code/classification
markfed,DISTRICTNAME,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Name/label field
markfed,DISTRICTS,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,DISTRICT_BRANCH,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,DISTRICT_CODE,Geography,Geographic,dim,,,,int64,100.0,13,100.0,,District code/ID
markfed,DISTRICT_CODEE,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,District reference
markfed,DISTRICT_ID,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,District code/ID
markfed,DISTRICT_ID_OLD,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,District reference
markfed,DISTRICT_LGD_CODE,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,Code/classification
markfed,DISTRICT_NAME,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District name
markfed,DISTRICT_NAME_OLD,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,DISTRICT_NAME_TEL,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,DISTRICT_NAME_TEL_OLD,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,DISTRICT_NMAE,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,DISTRICT_SHORT_CODE,Geography,Geographic,dim,,,,int64,100.0,12,100.0,,Code/classification
markfed,DISTRICT_SHORT_NAME,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Name/label field
markfed,DIST_CODE,Geography,General,dim,,,,int64,100.0,13,100.0,,Code/classification
markfed,DIST_NAME,Geography,General,dim,district,,view1_scheme_benefits; view4_markfed_procurement; view7_input_to_market,str,100.0,13,0.0,,Name/label field
markfed,DIST_UPDATED_STATUS,Status,Workflow/Status,dim,,,,str,100.0,732,0.0,,Date/timestamp field
markfed,DM_ACCEPTED_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,DM_ACCEPT_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,DM_ACK_APPROVED,Status,Workflow/Status,dim,,,,float64,100.0,1080,100.0,,Approval/rejection workflow field
markfed,DM_ADDED_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,DM_APPROVED,Status,Workflow/Status,dim,,,,float64,100.0,1081,100.0,,Approval/rejection workflow field
markfed,DM_APPROVED_ON,Status,Workflow/Status,dim,,,,str,100.0,749,0.0,,Date/timestamp field
markfed,DM_RECOMMENDED_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,963,100.0,,Monetary amount
markfed,DM_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,DM_VERIFICATION_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,DOB,Identity,General,excluded_pii,,,,str,100.0,635,0.0,Identity: personal identifier,Dob — operational field
markfed,DO_APPROVED_DATE,Status,Workflow/Status,dim,,,,str,100.0,744,0.0,,Date/timestamp field
markfed,DO_APPROVED_MOD,Status,Workflow/Status,dim,,,,str,100.0,10,0.0,,Approval/rejection workflow field
markfed,DO_APPROVED_QUANTITY,Produce/Qty,Workflow/Status,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,DO_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,DRIVER_MOBILE,Identity,Dispatch/Logistics,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Transport driver details
markfed,DRIVER_MOBILE_NO,Identity,Dispatch/Logistics,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Reference number
markfed,DR_MOBILE_NO,Identity,General,excluded_pii,,,,str,100.0,646,100.0,Identity: personal identifier,Reference number
markfed,DUE_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,987,100.0,,Monetary amount
markfed,DUP_INVALID_MOBILE_STATUS,Identity,Workflow/Status,excluded_pii,,,,str,100.0,3,0.0,Identity: personal identifier,Status field
markfed,DUP_INVALID_SEC_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,EB_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,ECROP_MANDAL_ID,Geography,Geographic,dim,,,,int64,100.0,691,100.0,,Identifier/reference key
markfed,ECROP_YIELD_DEPT_ID,Produce/Qty,Commodity/Crop,measure,,,,float64,100.0,1081,100.0,,Identifier/reference key
markfed,EDISTRICTNAME,Geography,Geographic,dim,,,,str,100.0,13,0.0,,Name/label field
markfed,EDIT_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,EINV_CGST_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,983,100.0,,Monetary amount
markfed,EINV_SGST_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,976,100.0,,Monetary amount
markfed,EINV_TOTAL_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,964,100.0,,Monetary amount
markfed,EINV_UNIT_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,998,100.0,,Price/rate/cost field
markfed,EKYC_STATUS,Status,Workflow/Status,dim,,,,str,100.0,2,0.0,,Status field
markfed,EMAIL_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,EMD_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,981,100.0,,Monetary amount
markfed,EMD_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,ESIGN_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,e-Sign status/reference (digital signature)
markfed,EWAY_BILLS_STATUS,Status,Dispatch/Logistics,dim,,,,str,100.0,3,0.0,,Status field
markfed,EWAY_BILL_STATUS,Status,Dispatch/Logistics,dim,,,,str,100.0,3,0.0,,Status field
markfed,EWBGENERATIONSTATUS,Identity,Workflow/Status,excluded_pii,,,,str,100.0,3,0.0,Identity: not a demographic attribute,Ewbgenerationstatus — operational field
markfed,EWB_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,EXCESS_QUANTITY,Produce/Qty,Tax/GST/Invoice,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,EXCL_BAG_PRICE,Benefit/Amount,Procurement/Quality,measure,,,,int64,100.0,973,100.0,,Price/rate/cost field
markfed,EXCL_GST_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,984,100.0,,Monetary amount
markfed,EXCL_SUTHALI_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,982,100.0,,Price/rate/cost field
markfed,EXPSHIPDTL_PINCODE,Geography,Geographic,dim,,,,str,100.0,10,100.0,,Code/classification
markfed,EXTENT,Land,Land/Revenue,measure,,,,float64,100.0,370,100.0,,Land extent/area in acres
markfed,EXTENT_IN_ACER,Land,Land/Revenue,measure,,,,float64,100.0,528,100.0,,Land extent/area in acres
markfed,EXTENT_IN_HECTOR,Land,Land/Revenue,measure,,,,float64,100.0,525,100.0,,Land extent in hectares
markfed,FAILED_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,987,100.0,,Monetary amount
markfed,FAILED_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FAQ_FARMER_MOBILE,Identity,Farmer Identity,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Farmer-related field
markfed,FAQ_FARMER_NAME,Identity,Farmer Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Name/label field
markfed,FAQ_LOCAL_PRICE,Benefit/Amount,Procurement/Quality,measure,,,,int64,100.0,993,100.0,,Price/rate/cost field
markfed,FAQ_QUANTITY,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,FARMERAADHAR,Identity,Farmer Identity,excluded_pii,,,,str,100.0,646,100.0,Identity: personal identifier,Farmer Aadhaar/unique ID (12-digit biometric identity)
markfed,FARMERFATHERNAME,Identity,Farmer Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Farmer's father/husband name
markfed,FARMERNAME,Identity,Farmer Identity,excluded_pii,,,,str,100.0,367,0.0,Identity: personal identifier,Farmer/beneficiary name
markfed,FARMER_ALLOTMENT_STATUS,Status,Procurement/Quality,dim,,,,str,100.0,3,0.0,,Status field
markfed,FARMER_CASTE,Identity,Farmer Identity,dim,,,,str,100.0,4,0.0,,Farmer caste/social category (SC/ST/BC/OC/Minority)
markfed,FARMER_DISTRICT,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District code/ID
markfed,FARMER_FATHER_NAME,Identity,Farmer Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Farmer's father/husband name
markfed,FARMER_IFSC_CODE,Bank/DBT,Payment/Banking,excluded_bank,,,,str,100.0,646,0.0,Bank/DBT group — payment-instrument PII,Bank IFSC code
markfed,FARMER_MANDAL,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal code/ID
markfed,FARMER_MOBILE,Identity,Farmer Identity,excluded_pii,,,,str,100.0,646,100.0,Identity: personal identifier,Farmer mobile number
markfed,FARMER_MOBILE_NO,Identity,Farmer Identity,excluded_pii,,,,str,100.0,646,100.0,Identity: personal identifier,Farmer mobile number
markfed,FARMER_MOBILE_NUMBER,Identity,Farmer Identity,excluded_pii,,,,str,100.0,646,100.0,Identity: personal identifier,Farmer mobile number
markfed,FARMER_NAME,Identity,Farmer Identity,excluded_pii,,,,str,100.0,367,0.0,Identity: personal identifier,Farmer/beneficiary name
markfed,FARMER_REGI_STARTED_VILLAGES,Geography,Farmer Identity,dim,,,,str,100.0,41,0.0,,Farmer-related field
markfed,FARMER_SMS_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FARMER_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FARMER_THUMB_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FARMER_VILLAGE,Geography,Farmer Identity,dim,,,,str,100.0,41,0.0,,Village code/name
markfed,FAR_SEASON,Crop/Activity,Commodity/Crop,dim,,,,str,100.0,2,0.0,,Crop season (Kharif/Rabi/Summer)
markfed,FATHER_NAME,Identity,Farmer Identity,excluded_pii,,,,str,100.0,10,0.0,Identity: personal identifier,Farmer's father/husband name
markfed,FILING_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FINAL_BILL_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,976,100.0,,Monetary amount (INR)
markfed,FINAL_PROCURED_QTY_MTS,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,FINAL_PROCURED_VALUE,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,973,100.0,,Final Procured Value — operational field
markfed,FINANCIAL_YEAR,Crop/Activity,General,dim,,,,str,100.0,4,0.0,,Financial Year — operational field
markfed,FINANCLIAL_YEAR,Crop/Activity,General,dim,,,,int64,100.0,662,100.0,,Financlial Year — operational field
markfed,FIRST_SLAB_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,977,100.0,,Monetary amount
markfed,FIRST_SLAB_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,986,100.0,,Price/rate/cost field
markfed,FIVE_ACRES_EXTENT,Land,Land/Revenue,measure,,,,float64,100.0,550,100.0,,Five Acres Extent — operational field
markfed,FIVE_ACRES_YIELD,Land,General,measure,,,,float64,100.0,529,100.0,,Five Acres Yield — operational field
markfed,FLOOD_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FOL_DM_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FOL_DO_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FOL_HO_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,FPO_COVERED_DISTRICT,Geography,Geographic,dim,,,,str,100.0,13,0.0,,District reference
markfed,FPO_COVERED_MANDAL,Geography,Geographic,dim,,,,str,100.0,26,0.0,,Mandal reference
markfed,FPO_COVERED_VILLAGES,Geography,Farmer Identity,dim,,,,str,100.0,41,0.0,,FPO-related field
markfed,FPO_COVERED_VILLAGE_CNT,Geography,Farmer Identity,dim,,,,str,100.0,10,0.0,,FPO-related field
markfed,FPO_DISTRICT,Geography,Geographic,dim,,,,str,100.0,13,0.0,,FPO location (district/mandal)
markfed,FPO_LICENCE_NO_STATUS,Status,FPO,dim,,,,str,100.0,3,0.0,,Status field
markfed,FPO_MANDAL,Geography,Geographic,dim,,,,str,100.0,26,0.0,,FPO location (district/mandal)
markfed,FPO_MKT_LICENCE_NO_STATUS,Status,FPO,dim,,,,str,100.0,3,0.0,,Status field
markfed,FPO_PINCODE,Geography,Geographic,dim,,,,str,100.0,10,100.0,,Code/classification
markfed,FPO_VILLAGE,Geography,Farmer Identity,dim,,,,str,100.0,41,0.0,,FPO-related field
markfed,FREE_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,FR_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,985,100.0,,Monetary amount
markfed,GENDER,Identity,Farmer Identity,dim,,,view1_scheme_benefits; view4_markfed_procurement,str,100.0,2,0.0,,Farmer gender (Male/Female/Transgender)
markfed,GEO_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,GM_APPROVAL_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,GM_APPROVED_ON,Status,Workflow/Status,dim,,,,str,100.0,735,0.0,,Date/timestamp field
markfed,GN_BAGS_AMOUNT,Benefit/Amount,Procurement/Quality,measure,,,,int64,100.0,978,100.0,,Monetary amount
markfed,GN_PMT_STATUS,Status,Payment/Banking,dim,,,,str,100.0,3,0.0,,Status field
markfed,GN_PRICES,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,983,100.0,,Price/rate/cost field
markfed,GN_SUTHALI_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,980,100.0,,Monetary amount
markfed,GRAMPANCHAYATNAME,Geography,Tax/GST/Invoice,dim,,,,str,100.0,10,0.0,,Name/label field
markfed,GRAND__TOTAL_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,979,100.0,,Monetary amount
markfed,GRN_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,GRN_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,GROSS_PRICE_DISPATCH_QTY,Benefit/Amount,Dispatch/Logistics,measure,,,,int64,100.0,975,100.0,,Quantity/bags field
markfed,GROSS_PRICE_KG,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,962,100.0,,Price/rate/cost field
markfed,GROSS_WEIGHT,Produce/Qty,Procurement/Quality,measure,,,,int64,100.0,984,100.0,,Weight measurement (Net/Gross/Tare) at procurement center
markfed,HAMALI_APP_REJ_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,HM_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,955,100.0,,Monetary amount
markfed,HM_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,988,100.0,,Price/rate/cost field
markfed,HM_PRICES,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,989,100.0,,Price/rate/cost field
markfed,HO_ACCEPTED_QUANTITY,Produce/Qty,General,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,HO_ACCEPTED_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,HO_ACK_APPROVED,Status,Workflow/Status,dim,,,,float64,100.0,1085,100.0,,Approval/rejection workflow field
markfed,HO_APPROVED,Status,Workflow/Status,dim,,,,float64,100.0,1078,100.0,,Approval/rejection workflow field
markfed,HO_APPROVED_CL,Status,Workflow/Status,dim,,,,float64,100.0,1080,100.0,,Approval/rejection workflow field
markfed,HO_APPROVED_ON,Status,Workflow/Status,dim,,,,str,100.0,748,0.0,,Date/timestamp field
markfed,HO_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,HO_STATUS_DATE,Status,Workflow/Status,dim,,,,str,100.0,735,0.0,,Date/timestamp field
markfed,HO_VERIFICATION_STATUS,Status,Workflow/Status,dim,,,,str,100.0,3,0.0,,Status field
markfed,IFSC,Bank/DBT,Payment/Banking,excluded_bank,,,,str,100.0,646,0.0,Bank/DBT group — payment-instrument PII,Banking field
markfed,IFSCCODE,Bank/DBT,Payment/Banking,excluded_bank,,,,str,100.0,646,0.0,Bank/DBT group — payment-instrument PII,Code/classification
markfed,IFSC_CODE,Bank/DBT,Payment/Banking,excluded_bank,,,,str,100.0,646,0.0,Bank/DBT group — payment-instrument PII,Bank IFSC code
markfed,IGST_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,977,100.0,,IGST (Integrated GST) amount/rate
markfed,INCHARGE_AADHAR,Identity,Farmer Identity,excluded_pii,,,,int64,100.0,975,100.0,Identity: personal identifier,Incharge Aadhar — operational field
markfed,INCHARGE_MOBILE,Identity,General,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Communication/notification field
markfed,INCHARG_MOBILE,Identity,General,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Communication/notification field
markfed,INCL_BAG_PRICE,Benefit/Amount,Procurement/Quality,measure,,,,int64,100.0,973,100.0,,Price/rate/cost field
markfed,INCL_GST_AMOUNT,Benefit/Amount,Payment/Banking,measure,,,,int64,100.0,973,100.0,,Monetary amount
markfed,INCL_SUTHALI_PRICE,Benefit/Amount,Paddy/Rice,measure,,,,int64,100.0,962,100.0,,Price/rate/cost field
markfed,INDENT_PINCODE,Geography,Geographic,dim,,,,str,100.0,10,100.0,,Code/classification
markfed,INDENT_PRICE,Benefit/Amount,Fertilizer,measure,,,,int64,100.0,982,100.0,,Price/rate/cost field
markfed,INDENT_QUANTITY,Produce/Qty,Fertilizer,measure,,,,int64,100.0,100,100.0,,Quantity/bags field
markfed,INDENT_STATUS,Status,Fertilizer,dim,,,,str,100.0,3,0.0,,Status field
markfed,INDENT_STATUS_REASON,Status,Fertilizer,dim,,,,str,100.0,3,0.0,,Indent Status Reason — operational field
markfed,INHOUSE_ASSYER_MOBILE,Identity,General,excluded_pii,,,,str,100.0,10,100.0,Identity: personal identifier,Communication/notification field
